Date,state,tot_cases
2021-02-10,NC,1411007
2021-02-10,ND,133652
2021-02-10,NE,268233
2021-02-10,NH,121193
2021-02-10,NJ,1158178
2021-02-10,NM,254402
2021-02-10,NV,422952
2021-02-10,NY,1348076
2021-02-10,NYC,1088782
2021-02-10,OH,1426300
2021-02-10,OK,617748
2021-02-10,OR,332796
2021-02-10,PA,1438684
2021-02-10,PR,181302
2021-02-10,PW,7
2021-02-10,RI,173110
2021-02-10,RMI,4
2021-02-10,SC,865304
2021-02-10,SD,145595
2021-02-10,TN,1234418
2021-02-10,TX,4065735
2021-02-10,UT,511309
2021-02-10,VA,874727
2021-02-10,VI,6811
2021-02-10,VT,31631
2021-02-10,WA,663217
2021-02-10,WI,816371
2021-02-10,WV,243671
2021-02-10,WY,91439
2021-02-11,AK,134658
2021-02-11,AL,830260
2021-02-11,AR,513993
2021-02-11,AS,4
2021-02-11,AZ,1173340
2021-02-11,CA,4915947
2021-02-11,CO,750251
2021-02-11,CT,403827
2021-02-11,DC,64541
2021-02-11,DE,144473
2021-02-11,FL,3650875
2021-02-11,FSM,7
2021-02-11,GA,1637398
2021-02-11,GU,18410
2021-02-11,HI,81689
2021-02-11,IA,491052
2021-02-11,ID,293241
2021-02-11,IL,1704031
2021-02-11,IN,1023980
2021-02-11,KS,435933
2021-02-11,KY,749672
2021-02-11,LA,760246
2021-02-11,MA,856494
2021-02-11,MD,562200
2021-02-11,ME,105121
2021-02-11,MI,1290614
2021-02-11,MN,805015
2021-02-11,MO,857719
2021-02-11,MP,318
2021-02-11,MS,505266
2021-02-11,MT,178114
2021-02-11,NC,1483518
2021-02-11,ND,149856
2021-02-11,NE,287345
2021-02-11,NH,137156
2021-02-11,NJ,1200953
2021-02-11,NM,278509
2021-02-11,NV,452450
2021-02-11,NY,1442927
2021-02-11,NYC,1124596
2021-02-11,OH,1551705
2021-02-11,OK,646136
2021-02-11,OR,368694
2021-02-11,PA,1571365
2021-02-11,PR,184589
2021-02-11,PW,10
2021-02-11,RI,180576
2021-02-11,RMI,4
2021-02-11,SC,900471
2021-02-11,SD,155603
2021-02-11,TN,1282988
2021-02-11,TX,4228433
2021-02-11,UT,554311
2021-02-11,VA,930679
2021-02-11,VI,7233
2021-02-11,VT,37635
2021-02-11,WA,731904
2021-02-11,WI,890607
2021-02-11,WV,273659
2021-02-11,WY,103989
2021-02-12,AK,146247
2021-02-12,AL,846437
2021-02-12,AR,530994
2021-02-12,AS,10
2021-02-12,AZ,1276955
2021-02-12,CA,5077315
2021-02-12,CO,835767
2021-02-12,CT,424412
2021-02-12,DC,67173
2021-02-12,DE,154413
2021-02-12,FL,3696542
2021-02-12,FSM,7
2021-02-12,GA,1667630
2021-02-12,GU,19239
2021-02-12,HI,84968
2021-02-12,IA,530060
2021-02-12,ID,308155
2021-02-12,IL,1827518
2021-02-12,IN,1112735
2021-02-12,KS,469767
2021-02-12,KY,794018
2021-02-12,LA,772310
2021-02-12,MA,930079
2021-02-12,MD,589113
2021-02-12,ME,122242
2021-02-12,MI,1504499
2021-02-12,MN,921249
2021-02-12,MO,913909
2021-02-12,MP,958
2021-02-12,MS,515208
2021-02-12,MT,191925
2021-02-12,NC,1541181
2021-02-12,ND,164088
2021-02-12,NE,313935
2021-02-12,NH,163961
2021-02-12,NJ,1260355
2021-02-12,NM,318135
2021-02-12,NV,472416
2021-02-12,NY,1586079
2021-02-12,NYC,1166476
2021-02-12,OH,1708292
2021-02-12,OK,670420
2021-02-12,OR,393232
2021-02-12,PA,1753669
2021-02-12,PR,188517
2021-02-12,PW,10
2021-02-12,RI,194794
2021-02-12,RMI,4
2021-02-12,SC,920649
2021-02-12,SD,167759
2021-02-12,TN,1320575
2021-02-12,TX,4324851
2021-02-12,UT,600079
2021-02-12,VA,976599
2021-02-12,VI,7525
2021-02-12,VT,47345
2021-02-12,WA,778916
2021-02-12,WI,992386
2021-02-12,WV,297415
2021-02-12,WY,111560
2021-03-01,AK,46698
2021-03-01,AL,370218
2021-03-01,AR,233475
2021-03-01,AS,3
2021-03-01,AZ,556745
2021-03-01,CA,2391261
2021-03-01,CO,353846
2021-03-01,CT,190120
2021-03-01,DC,29764
2021-03-01,DE,61174
2021-03-01,FL,1349167
2021-03-01,FSM,0
2021-03-01,GA,690900
2021-03-01,GU,7344
2021-03-01,HI,21539
2021-03-01,IA,284378
2021-03-01,ID,142507
2021-03-01,IL,979821
2021-03-01,IN,526320
2021-03-01,KS,227745
2021-03-01,KY,282366
2021-03-01,LA,321058
2021-03-01,MA,387662
2021-03-01,MD,285319
2021-03-01,ME,25966
2021-03-01,MI,596641
2021-03-01,MN,420544
2021-03-01,MO,456021
2021-03-01,MP,122
2021-03-01,MS,226936
2021-03-01,MT,82381
2021-03-01,NC,573761
2021-03-01,ND,93240
2021-03-01,NE,169226
2021-03-01,NH,46450
2021-03-01,NJ,543595
2021-03-01,NM,146394
2021-03-01,NV,231618
2021-03-01,NY,577232
2021-03-01,NYC,454786
2021-03-01,OH,721481
2021-03-01,OK,334353
2021-03-01,OR,117745
2021-03-01,PA,669802
2021-03-01,PR,81132
2021-03-01,PW,0
2021-03-01,RI,91977
2021-03-01,RMI,4
2021-03-01,SC,334249
2021-03-01,SD,100532
2021-03-01,TN,599531
2021-03-01,TX,1793341
2021-03-01,UT,283473
2021-03-01,VA,367536
2021-03-01,VI,2042
2021-03-01,VT,7300
2021-03-01,WA,254645
2021-03-01,WI,526245
2021-03-01,WV,91058
2021-03-01,WY,44875
2021-03-02,AK,53116
2021-03-02,AL,465845
2021-03-02,AR,300430
2021-03-02,AS,3
2021-03-02,AZ,767833
2021-03-02,CA,3281271
2021-03-02,CO,409777
2021-03-02,CT,257004
2021-03-02,DC,37199
2021-03-02,DE,80579
2021-03-02,FL,1716702
2021-03-02,FSM,1
2021-03-02,GA,922364
2021-03-02,GU,7622
2021-03-02,HI,26000
2021-03-02,IA,321836
2021-03-02,ID,164163
2021-03-02,IL,1134231
2021-03-02,IN,631952
2021-03-02,KS,278915
2021-03-02,KY,376278
2021-03-02,LA,406235
2021-03-02,MA,531117
2021-03-02,MD,357483
2021-03-02,ME,40533
2021-03-02,MI,657920
2021-03-02,MN,463766
2021-03-02,MO,531867
2021-03-02,MP,133
2021-03-02,MS,281215
2021-03-02,MT,94810
2021-03-02,NC,781460
2021-03-02,ND,98034
2021-03-02,NE,193391
2021-03-02,NH,66721
2021-03-02,NJ,705807
2021-03-02,NM,175652
2021-03-02,NV,280707
2021-03-02,NY,822958
2021-03-02,NYC,626920
2021-03-02,OH,906727
2021-03-02,OK,414492
2021-03-02,OR,144605
2021-03-02,PA,861104
2021-03-02,PR,96326
2021-03-02,PW,0
2021-03-02,RI,116503
2021-03-02,RMI,4
2021-03-02,SC,471982
2021-03-02,SD,108639
2021-03-02,TN,724792
2021-03-02,TX,2433110
2021-03-02,UT,350000
2021-03-02,VA,516398
2021-03-02,VI,2440
2021-03-02,VT,11406
2021-03-02,WA,316153
2021-03-02,WI,595756
2021-03-02,WV,122470
2021-03-02,WY,52288
2021-03-03,AK,56696
2021-03-03,AL,496883
2021-03-03,AR,323353
2021-03-03,AS,4
2021-03-03,AZ,820579
2021-03-03,CA,3484963
2021-03-03,CO,440765
2021-03-03,CT,283622
2021-03-03,DC,40818
2021-03-03,DE,89329
2021-03-03,FL,1889289
2021-03-03,FSM,1
2021-03-03,GA,1014542
2021-03-03,GU,7747
2021-03-03,HI,27549
2021-03-03,IA,337686
2021-03-03,ID,172288
2021-03-03,IL,1191520
2021-03-03,IN,664475
2021-03-03,KS,295109
2021-03-03,KY,412219
2021-03-03,LA,431771
2021-03-03,MA,584743
2021-03-03,MD,383956
2021-03-03,ME,45227
2021-03-03,MI,693656
2021-03-03,MN,486434
2021-03-03,MO,553096
2021-03-03,MP,144
2021-03-03,MS,297963
2021-03-03,MT,100351
2021-03-03,NC,863147
2021-03-03,ND,100067
2021-03-03,NE,202610
2021-03-03,NH,75990
2021-03-03,NJ,799476
2021-03-03,NM,185898
2021-03-03,NV,294684
2021-03-03,NY,927750
2021-03-03,NYC,742175
2021-03-03,OH,972605
2021-03-03,OK,434316
2021-03-03,OR,156287
2021-03-03,PA,944543
2021-03-03,PR,102283
2021-03-03,PW,0
2021-03-03,RI,126972
2021-03-03,RMI,4
2021-03-03,SC,526449
2021-03-03,SD,112833
2021-03-03,TN,771217
2021-03-03,TX,2663414
2021-03-03,UT,372708
2021-03-03,VA,581408
2021-03-03,VI,2695
2021-03-03,VT,14421
2021-03-03,WA,342115
2021-03-03,WI,619087
2021-03-03,WV,132416
2021-03-03,WY,54616
2021-03-04,AK,61197
2021-03-04,AL,515791
2021-03-04,AR,330970
2021-03-04,AS,0
2021-03-04,AZ,844463
2021-03-04,CA,3577951
2021-03-04,CO,475026
2021-03-04,CT,313956
2021-03-04,DC,44932
2021-03-04,DE,97066
2021-03-04,FL,2040139
2021-03-04,FSM,1
2021-03-04,GA,1063680
2021-03-04,GU,7816
2021-03-04,HI,30246
2021-03-04,IA,352874
2021-03-04,ID,181181
2021-03-04,IL,1254185
2021-03-04,IN,691462
2021-03-04,KS,302873
2021-03-04,KY,430692
2021-03-04,LA,445469
2021-03-04,MA,643232
2021-03-04,MD,415660
2021-03-04,ME,51765
2021-03-04,MI,816930
2021-03-04,MN,526267
2021-03-04,MO,569579
2021-03-04,MP,159
2021-03-04,MS,306801
2021-03-04,MT,105037
2021-03-04,NC,915621
2021-03-04,ND,103638
2021-03-04,NE,212012
2021-03-04,NH,85448
2021-03-04,NJ,923396
2021-03-04,NM,192152
2021-03-04,NV,304916
2021-03-04,NY,1038858
2021-03-04,NYC,864170
2021-03-04,OH,1024011
2021-03-04,OK,443069
2021-03-04,OR,166480
2021-03-04,PA,1045758
2021-03-04,PR,111232
2021-03-04,PW,0
2021-03-04,RI,138561
2021-03-04,RMI,4
2021-03-04,SC,557253
2021-03-04,SD,118361
2021-03-04,TN,809117
2021-03-04,TX,2791810
2021-03-04,UT,386997
2021-03-04,VA,625148
2021-03-04,VI,2931
2021-03-04,VT,18593
2021-03-04,WA,368175
2021-03-04,WI,638590
2021-03-04,WV,143106
2021-03-04,WY,56447
2021-03-05,AK,65678
2021-03-05,AL,528388
2021-03-05,AR,336166
2021-03-05,AS,0
2021-03-05,AZ,864579
2021-03-05,CA,3643992
2021-03-05,CO,522693
2021-03-05,CT,340545
2021-03-05,DC,47903
2021-03-05,DE,105841
2021-03-05,FL,2204726
2021-03-05,FSM,1
2021-03-05,GA,1103659
2021-03-05,GU,8004
2021-03-05,HI,33060
2021-03-05,IA,365620
2021-03-05,ID,188024
2021-03-05,IL,1341777
2021-03-05,IN,723443
2021-03-05,KS,309645
2021-03-05,KY,446314
2021-03-05,LA,459340
2021-03-05,MA,691735
2021-03-05,MD,449509
2021-03-05,ME,62509
2021-03-05,MI,964011
2021-03-05,MN,580340
2021-03-05,MO,587498
2021-03-05,MP,168
2021-03-05,MS,313545
2021-03-05,MT,109092
2021-03-05,NC,968597
2021-03-05,ND,107912
2021-03-05,NE,220718
2021-03-05,NH,95506
2021-03-05,NJ,1000993
2021-03-05,NM,198372
2021-03-05,NV,316239
2021-03-05,NY,1124156
2021-03-05,NYC,933080
2021-03-05,OH,1075999
2021-03-05,OK,449692
2021-03-05,OR,186877
2021-03-05,PA,1164514
2021-03-05,PR,134751
2021-03-05,PW,0
2021-03-05,RI,148323
2021-03-05,RMI,4
2021-03-05,SC,581261
2021-03-05,SD,122745
2021-03-05,TN,843445
2021-03-05,TX,2889561
2021-03-05,UT,398240
2021-03-05,VA,662696
2021-03-05,VI,3148
2021-03-05,VT,21677
2021-03-05,WA,407041
2021-03-05,WI,662069
2021-03-05,WV,154207
2021-03-05,WY,58290
2021-03-06,AK,67591
2021-03-06,AL,544059
2021-03-06,AR,341889
2021-03-06,AS,0
2021-03-06,AZ,882691
2021-03-06,CA,3686689
2021-03-06,CO,550531
2021-03-06,CT,347748
2021-03-06,DC,49041
2021-03-06,DE,108957
2021-03-06,FL,2286664
2021-03-06,FSM,1
2021-03-06,GA,1125017
2021-03-06,GU,8204
2021-03-06,HI,35152
2021-03-06,IA,371761
2021-03-06,ID,192630
2021-03-06,IL,1383739
2021-03-06,IN,745690
2021-03-06,KS,314689
2021-03-06,KY,457707
2021-03-06,LA,472617
2021-03-06,MA,707523
2021-03-06,MD,460194
2021-03-06,ME,68057
2021-03-06,MI,998029
2021-03-06,MN,601881
2021-03-06,MO,601503
2021-03-06,MP,183
2021-03-06,MS,318602
2021-03-06,MT,112129
2021-03-06,NC,997773
2021-03-06,ND,110151
2021-03-06,NE,223719
2021-03-06,NH,98840
2021-03-06,NJ,1017049
2021-03-06,NM,203330
2021-03-06,NV,325031
2021-03-06,NY,1151994
2021-03-06,NYC,950172
2021-03-06,OH,1103380
2021-03-06,OK,453552
2021-03-06,OR,202247
2021-03-06,PA,1209875
2021-03-06,PR,140089
2021-03-06,PW,1
2021-03-06,RI,151418
2021-03-06,RMI,4
2021-03-06,SC,593348
2021-03-06,SD,124242
2021-03-06,TN,860353
2021-03-06,TX,2947860
2021-03-06,UT,406825
2021-03-06,VA,676300
2021-03-06,VI,3560
2021-03-06,VT,22687
2021-03-06,WA,438544
2021-03-06,WI,674939
2021-03-06,WV,162111
2021-03-06,WY,60549
2021-03-07,AK,68517
2021-03-07,AL,549630
2021-03-07,AR,350993
2021-03-07,AS,0
2021-03-07,AZ,896518
2021-03-07,CA,3713944
2021-03-07,CO,561687
2021-03-07,CT,349519
2021-03-07,DC,49387
2021-03-07,DE,109846
2021-03-07,FL,2342168
2021-03-07,FSM,1
2021-03-07,GA,1135867
2021-03-07,GU,8383
2021-03-07,HI,36552
2021-03-07,IA,374162
2021-03-07,ID,195236
2021-03-07,IL,1392857
2021-03-07,IN,754968
2021-03-07,KS,318728
2021-03-07,KY,463137
2021-03-07,LA,483063
2021-03-07,MA,710210
2021-03-07,MD,462535
2021-03-07,ME,69108
2021-03-07,MI,1003568
2021-03-07,MN,605660
2021-03-07,MO,622626
2021-03-07,MP,183
2021-03-07,MS,322777
2021-03-07,MT,113891
2021-03-07,NC,1010299
2021-03-07,ND,110735
2021-03-07,NE,224966
2021-03-07,NH,99572
2021-03-07,NJ,1024113
2021-03-07,NM,205765
2021-03-07,NV,335099
2021-03-07,NY,1158044
2021-03-07,NYC,956389
2021-03-07,OH,1112289
2021-03-07,OK,459074
2021-03-07,OR,209149
2021-03-07,PA,1218092
2021-03-07,PR,141514
2021-03-07,PW,2
2021-03-07,RI,152089
2021-03-07,RMI,4
2021-03-07,SC,598725
2021-03-07,SD,124593
2021-03-07,TN,866811
2021-03-07,TX,2994052
2021-03-07,UT,416397
2021-03-07,VA,680988
2021-03-07,VI,3916
2021-03-07,VT,22856
2021-03-07,WA,452778
2021-03-07,WI,677908
2021-03-07,WV,164180
2021-03-07,WY,62494
2021-03-08,AK,73257
2021-03-08,AL,592711
2021-03-08,AR,391623
2021-03-08,AS,0
2021-03-08,AZ,933361
2021-03-08,CA,4045580
2021-03-08,CO,579460
2021-03-08,CT,356164
2021-03-08,DC,50800
2021-03-08,DE,111762
2021-03-08,FL,2674908
2021-03-08,FSM,7
2021-03-08,GA,1194768
2021-03-08,GU,8623
2021-03-08,HI,41815
2021-03-08,IA,381755
2021-03-08,ID,202032
2021-03-08,IL,1427901
2021-03-08,IN,775686
2021-03-08,KS,335993
2021-03-08,KY,487140
2021-03-08,LA,557540
2021-03-08,MA,722986
2021-03-08,MD,469910
2021-03-08,ME,70857
2021-03-08,MI,1018569
2021-03-08,MN,614990
2021-03-08,MO,689866
2021-03-08,MP,198
2021-03-08,MS,352891
2021-03-08,MT,117033
2021-03-08,NC,1060989
2021-03-08,ND,111933
2021-03-08,NE,229864
2021-03-08,NH,101155
2021-03-08,NJ,1042472
2021-03-08,NM,211970
2021-03-08,NV,360147
2021-03-08,NY,1176467
2021-03-08,NYC,981792
2021-03-08,OH,1132798
2021-03-08,OK,489338
2021-03-08,OR,223364
2021-03-08,PA,1234462
2021-03-08,PR,149189
2021-03-08,PW,2
2021-03-08,RI,154580
2021-03-08,RMI,4
2021-03-08,SC,627473
2021-03-08,SD,125534
2021-03-08,TN,902735
2021-03-08,TX,3147040
2021-03-08,UT,435439
2021-03-08,VA,701059
2021-03-08,VI,4691
2021-03-08,VT,23410
2021-03-08,WA,481357
2021-03-08,WI,690856
2021-03-08,WV,167948
2021-03-08,WY,65704
2021-03-09,AK,86598
2021-03-09,AL,715509
2021-03-09,AR,460363
2021-03-09,AS,0
2021-03-09,AZ,1023935
2021-03-09,CA,4457045
2021-03-09,CO,624304
2021-03-09,CT,375135
2021-03-09,DC,55918
2021-03-09,DE,121283
2021-03-09,FL,3318749
2021-03-09,FSM,7
2021-03-09,GA,1433714
2021-03-09,GU,11199
2021-03-09,HI,63722
2021-03-09,IA,411577
2021-03-09,ID,225544
2021-03-09,IL,1538324
2021-03-09,IN,873480
2021-03-09,KS,377123
2021-03-09,KY,600957
2021-03-09,LA,696900
2021-03-09,MA,765584
2021-03-09,MD,501035
2021-03-09,ME,78059
2021-03-09,MI,1070963
2021-03-09,MN,655418
2021-03-09,MO,769021
2021-03-09,MP,243
2021-03-09,MS,448789
2021-03-09,MT,129487
2021-03-09,NC,1245967
2021-03-09,ND,119383
2021-03-09,NE,247767
2021-03-09,NH,108713
2021-03-09,NJ,1098526
2021-03-09,NM,235390
2021-03-09,NV,394595
2021-03-09,NY,1253112
2021-03-09,NYC,1040624
2021-03-09,OH,1241268
2021-03-09,OK,563368
2021-03-09,OR,283873
2021-03-09,PA,1311722
2021-03-09,PR,173300
2021-03-09,PW,4
2021-03-09,RI,163559
2021-03-09,RMI,4
2021-03-09,SC,755292
2021-03-09,SD,133855
2021-03-09,TN,1070314
2021-03-09,TX,3661361
2021-03-09,UT,469429
2021-03-09,VA,781745
2021-03-09,VI,5973
2021-03-09,VT,26811
2021-03-09,WA,575490
2021-03-09,WI,741235
2021-03-09,WV,194505
2021-03-09,WY,77206
2021-03-10,AK,112308
2021-03-10,AL,796997
2021-03-10,AR,498062
2021-03-10,AS,3
2021-03-10,AZ,1102422
2021-03-10,CA,4705915
2021-03-10,CO,676941
2021-03-10,CT,391796
2021-03-10,DC,61637
2021-03-10,DE,134619
2021-03-10,FL,3579362
2021-03-10,FSM,7
2021-03-10,GA,1587257
2021-03-10,GU,15465
2021-03-10,HI,77688
2021-03-10,IA,457797
2021-03-10,ID,260351
2021-03-10,IL,1635622
2021-03-10,IN,970038
2021-03-10,KS,412512
2021-03-10,KY,708354
2021-03-10,LA,743056
2021-03-10,MA,815831
2021-03-10,MD,536249
2021-03-10,ME,91916
2021-03-10,MI,1165964
2021-03-10,MN,717146
2021-03-10,MO,825118
2021-03-10,MP,272
2021-03-10,MS,490777
2021-03-10,MT,152985
2021-03-10,NC,1413950
2021-03-10,ND,133785
2021-03-10,NE,268625
2021-03-10,NH,121623
2021-03-10,NJ,1159632
2021-03-10,NM,254989
2021-03-10,NV,423575
2021-03-10,NY,1351472
2021-03-10,NYC,1090226
2021-03-10,OH,1429745
2021-03-10,OK,618742
2021-03-10,OR,333883
2021-03-10,PA,1444973
2021-03-10,PR,181403
2021-03-10,PW,7
2021-03-10,RI,173335
2021-03-10,RMI,4
2021-03-10,SC,867718
2021-03-10,SD,145716
2021-03-10,TN,1236062
2021-03-10,TX,4068619
2021-03-10,UT,512409
2021-03-10,VA,876621
2021-03-10,VI,6826
2021-03-10,VT,31742
2021-03-10,WA,665524
2021-03-10,WI,818555
2021-03-10,WV,244698
2021-03-10,WY,91709
2021-03-11,AK,135325
2021-03-11,AL,831439
2021-03-11,AR,514539
2021-03-11,AS,4
2021-03-11,AZ,1175520
2021-03-11,CA,4919465
2021-03-11,CO,752998
2021-03-11,CT,404218
2021-03-11,DC,64602
2021-03-11,DE,144755
2021-03-11,FL,3652736
2021-03-11,FSM,7
2021-03-11,GA,1638606
2021-03-11,GU,18507
2021-03-11,HI,81850
2021-03-11,IA,491463
2021-03-11,ID,294485
2021-03-11,IL,1705777
2021-03-11,IN,1025957
2021-03-11,KS,438196
2021-03-11,KY,751036
2021-03-11,LA,760691
2021-03-11,MA,857959
2021-03-11,MD,562896
2021-03-11,ME,106469
2021-03-11,MI,1297496
2021-03-11,MN,807956
2021-03-11,MO,858900
2021-03-11,MP,329
2021-03-11,MS,505661
2021-03-11,MT,178980
2021-03-11,NC,1485410
2021-03-11,ND,150467
2021-03-11,NE,288257
2021-03-11,NH,137778
2021-03-11,NJ,1202251
2021-03-11,NM,279670
2021-03-11,NV,453297
2021-03-11,NY,1446157
2021-03-11,NYC,1125633
2021-03-11,OH,1556208
2021-03-11,OK,647637
2021-03-11,OR,369815
2021-03-11,PA,1575184
2021-03-11,PR,184731
2021-03-11,PW,10
2021-03-11,RI,180880
2021-03-11,RMI,4
2021-03-11,SC,901008
2021-03-11,SD,156123
2021-03-11,TN,1284108
2021-03-11,TX,4233278
2021-03-11,UT,556463
2021-03-11,VA,932173
2021-03-11,VI,7251
2021-03-11,VT,37802
2021-03-11,WA,733535
2021-03-11,WI,893028
2021-03-11,WV,274508
2021-03-11,WY,104403
2021-03-12,AK,146558
2021-03-12,AL,847113
2021-03-12,AR,532168
2021-03-12,AS,10
2021-03-12,AZ,1282191
2021-03-12,CA,5084927
2021-03-12,CO,838587
2021-03-12,CT,425275
2021-03-12,DC,67430
2021-03-12,DE,155149
2021-03-12,FL,3698552
2021-03-12,FSM,7
2021-03-12,GA,1668875
2021-03-12,GU,19247
2021-03-12,HI,85086
2021-03-12,IA,534623
2021-03-12,ID,308669
2021-03-12,IL,1835076
2021-03-12,IN,1118335
2021-03-12,KS,474479
2021-03-12,KY,796871
2021-03-12,LA,772789
2021-03-12,MA,935844
2021-03-12,MD,590813
2021-03-12,ME,123113
2021-03-12,MI,1517325
2021-03-12,MN,926931
2021-03-12,MO,919284
2021-03-12,MP,1062
2021-03-12,MS,515504
2021-03-12,MT,192236
2021-03-12,NC,1544911
2021-03-12,ND,164539
2021-03-12,NE,313935
2021-03-12,NH,165574
2021-03-12,NJ,1264818
2021-03-12,NM,320520
2021-03-12,NV,473150
2021-03-12,NY,1594932
2021-03-12,NYC,1166476
2021-03-12,OH,1717876
2021-03-12,OK,672227
2021-03-12,OR,394569
2021-03-12,PA,1763796
2021-03-12,PR,188673
2021-03-12,PW,10
2021-03-12,RI,195868
2021-03-12,RMI,4
2021-03-12,SC,922050
2021-03-12,SD,168271
2021-03-12,TN,1322730
2021-03-12,TX,4329541
2021-03-12,UT,601952
2021-03-12,VA,979219
2021-03-12,VI,7530
2021-03-12,VT,47823
2021-03-12,WA,780835
2021-03-12,WI,997688
2021-03-12,WV,298659
2021-03-12,WY,111812
2021-04-01,AK,46912
2021-04-01,AL,375737
2021-04-01,AR,234781
2021-04-01,AS,3
2021-04-01,AZ,561906
2021-04-01,CA,2409703
2021-04-01,CO,355913
2021-04-01,CT,194636
2021-04-01,DC,29904
2021-04-01,DE,61961
2021-04-01,FL,1364340
2021-04-01,FSM,0
2021-04-01,GA,696063
2021-04-01,GU,7357
2021-04-01,HI,21614
2021-04-01,IA,285476
2021-04-01,ID,143305
2021-04-01,IL,984880
2021-04-01,IN,529949
2021-04-01,KS,231317
2021-04-01,KY,284810
2021-04-01,LA,322181
2021-04-01,MA,392568
2021-04-01,MD,287802
2021-04-01,ME,26563
2021-04-01,MI,600622
2021-04-01,MN,423688
2021-04-01,MO,462534
2021-04-01,MP,124
2021-04-01,MS,228774
2021-04-01,MT,82664
2021-04-01,NC,578590
2021-04-01,ND,93240
2021-04-01,NE,170287
2021-04-01,NH,47328
2021-04-01,NJ,546091
2021-04-01,NM,147315
2021-04-01,NV,233032
2021-04-01,NY,584715
2021-04-01,NYC,460051
2021-04-01,OH,727423
2021-04-01,OK,337128
2021-04-01,OR,118453
2021-04-01,PA,673438
2021-04-01,PR,81409
2021-04-01,PW,0
2021-04-01,RI,92620
2021-04-01,RMI,4
2021-04-01,SC,338135
2021-04-01,SD,100643
2021-04-01,TN,603040
2021-04-01,TX,1811523
2021-04-01,UT,285633
2021-04-01,VA,371913
2021-04-01,VI,2055
2021-04-01,VT,7378
2021-04-01,WA,256534
2021-04-01,WI,527871
2021-04-01,WV,91886
2021-04-01,WY,45247
2021-04-02,AK,53273
2021-04-02,AL,467455
2021-04-02,AR,302899
2021-04-02,AS,3
2021-04-02,AZ,772253
2021-04-02,CA,3294447
2021-04-02,CO,411346
2021-04-02,CT,257941
2021-04-02,DC,37365
2021-04-02,DE,80945
2021-04-02,FL,1727201
2021-04-02,FSM,1
2021-04-02,GA,928070
2021-04-02,GU,7636
2021-04-02,HI,26101
2021-04-02,IA,322709
2021-04-02,ID,164565
2021-04-02,IL,1137559
2021-04-02,IN,634323
2021-04-02,KS,278915
2021-04-02,KY,378574
2021-04-02,LA,408995
2021-04-02,MA,533921
2021-04-02,MD,359037
2021-04-02,ME,40797
2021-04-02,MI,659196
2021-04-02,MN,465176
2021-04-02,MO,533260
2021-04-02,MP,133
2021-04-02,MS,282356
2021-04-02,MT,95111
2021-04-02,NC,787042
2021-04-02,ND,98095
2021-04-02,NE,193916
2021-04-02,NH,67117
2021-04-02,NJ,709096
2021-04-02,NM,176211
2021-04-02,NV,281596
2021-04-02,NY,827433
2021-04-02,NYC,630125
2021-04-02,OH,910847
2021-04-02,OK,416150
2021-04-02,OR,145320
2021-04-02,PA,864448
2021-04-02,PR,96628
2021-04-02,PW,0
2021-04-02,RI,117168
2021-04-02,RMI,4
2021-04-02,SC,474666
2021-04-02,SD,108813
2021-04-02,TN,728132
2021-04-02,TX,2448393
2021-04-02,UT,351273
2021-04-02,VA,521467
2021-04-02,VI,2440
2021-04-02,VT,11567
2021-04-02,WA,317695
2021-04-02,WI,597475
2021-04-02,WV,123044
2021-04-02,WY,52468
2021-04-03,AK,56823
2021-04-03,AL,497728
2021-04-03,AR,323756
2021-04-03,AS,4
2021-04-03,AZ,821733
2021-04-03,CA,3488467
2021-04-03,CO,442053
2021-04-03,CT,284500
2021-04-03,DC,41014
2021-04-03,DE,89550
2021-04-03,FL,1895155
2021-04-03,FSM,1
2021-04-03,GA,1017428
2021-04-03,GU,7748
2021-04-03,HI,27604
2021-04-03,IA,338269
2021-04-03,ID,172587
2021-04-03,IL,1193260
2021-04-03,IN,665423
2021-04-03,KS,295109
2021-04-03,KY,413159
2021-04-03,LA,432527
2021-04-03,MA,586310
2021-04-03,MD,384765
2021-04-03,ME,45452
2021-04-03,MI,695257
2021-04-03,MN,487374
2021-04-03,MO,553704
2021-04-03,MP,144
2021-04-03,MS,298339
2021-04-03,MT,100531
2021-04-03,NC,865513
2021-04-03,ND,100278
2021-04-03,NE,202967
2021-04-03,NH,76178
2021-04-03,NJ,802669
2021-04-03,NM,186156
2021-04-03,NV,295069
2021-04-03,NY,931318
2021-04-03,NYC,746307
2021-04-03,OH,974480
2021-04-03,OK,434723
2021-04-03,OR,156673
2021-04-03,PA,947771
2021-04-03,PR,102547
2021-04-03,PW,0
2021-04-03,RI,127389
2021-04-03,RMI,4
2021-04-03,SC,527837
2021-04-03,SD,113065
2021-04-03,TN,772520
2021-04-03,TX,2671442
2021-04-03,UT,373319
2021-04-03,VA,583060
2021-04-03,VI,2714
2021-04-03,VT,14536
2021-04-03,WA,342977
2021-04-03,WI,619942
2021-04-03,WV,132677
2021-04-03,WY,54685
2021-04-04,AK,61329
2021-04-04,AL,515909
2021-04-04,AR,331054
2021-04-04,AS,0
2021-04-04,AZ,844927
2021-04-04,CA,3580351
2021-04-04,CO,476469
2021-04-04,CT,313956
2021-04-04,DC,45037
2021-04-04,DE,97277
2021-04-04,FL,2043656
2021-04-04,FSM,1
2021-04-04,GA,1064554
